PARCEL_PIN,SOURCE,ZONING_DISTRICT,FUTURE_LAND_USE,SUBDIVISION_NAME
0157334401003,COT,BP,Employment Center,WASHINGTON SQUARE FILING 17 B1
0157334401004,COT,BP,Employment Center,WASHINGTON SQUARE AMD LOT7BLK4
0157334401004,COT,I,Employment Center,WASHINGTON SQUARE AMD LOT7BLK4
0157334401005,COT,BP,Employment Center,WASHINGTON SQUARE FILING 19
0157334401005,COT,BP,Employment Center,WASHINGTON SQUARE FILING 19
0157334401005,COT,I,Employment Center,WASHINGTON SQUARE FILING 19
0157334401006,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401007,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401008,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401009,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401010,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401011,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401012,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401013,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401014,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401015,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401016,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401017,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401018,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401019,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401020,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401021,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 6 BLK2 LOT1
0157334401022,COT,BP,Employment Center,WASHINGTON SQUARE FILING 20
0157334401023,COT,BP,Employment Center,WASHINGTON SQUARE FILING 20
0157334401024,COT,BP,Employment Center,WASHINGTON SQUARE FILING 20
0157334401024,COT,I,Employment Center,WASHINGTON SQUARE FILING 20
0157334401025,COT,BP,Employment Center,WASHINGTON SQUARE FILING 20
0157334401026,COT,BP,Employment Center,WASHINGTON SQUARE FILING 20
0157334401028,COT,BP,Employment Center,WASHINGTON SQUARE
0157334401029,COT,BP,Employment Center,WASHINGTON SQUARE
0157334401030,COT,BP,Employment Center,WASHINGTON SQUARE
0157334401031,COT,BP,Employment Center,WASHINGTON SQUARE
0157334401032,COT,BP,Employment Center,WASHINGTON SQUARE
0157334402001,COT,I,Regional Mixed-Use,WASHINGTON SQ FLG 7 A 1 LOT 3A
0157334402001,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 7 A 1 LOT 3A
0157334402002,COT,RC,Regional Mixed-Use,WASHINGTON SQ FLG 7 A 1 LOT 3A
0157334402006,COT,I,Employment Center,QWEST THORNTON CENTRAL OFC A1
0157334402007,COT,I,Employment Center,QWEST THORNTON CENTRAL OFC A1
0157334402008,COT,I,Employment Center,12130 PENNSYLVANIA ST OFFCONDO
0157334402009,COT,I,Employment Center,12130 PENNSYLVANIA ST OFFCONDO
0157334402010,COT,I,Employment Center,12130 PENNSYLVANIA ST OFFCONDO
0157334403006,COT,BP,Employment Center,WASHINGTON SQUARE F20A1
0157334403006,COT,BP,Employment Center,WASHINGTON SQUARE FILING 20
0157334403007,COT,BP,Employment Center,WASHINGTON SQUARE F20A1
0157334403007,COT,BP,Employment Center,WASHINGTON SQUARE FILING 20
0157334404001,COT,BP,Regional Mixed-Use,WASHINGTON SQUARE FILING 12
0157334404001,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE FILING 12
0157334404002,COT,BP,Regional Mixed-Use,WASHINGTON SQUARE FILING 12
0157334404002,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE FILING 12
0157334404003,COT,BP,Regional Mixed-Use,WASHINGTON SQUARE FILING 12
0157334404003,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE FILING 12
0157334405001,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405002,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405003,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405004,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405005,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405006,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405007,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405008,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405009,COT,BP,Employment Center,WASHINGTON SQUARE
0157334405010,COT,BP,Employment Center,WASHINGTON SQUARE
0157334406002,COT,BP,Employment Center,WASHINGTON SQUARE FILING 8
0157334406002,COT,RC,Employment Center,WASHINGTON SQUARE FILING 8
0157334407001,COT,RC,Regional Mixed-Use,
0157334407001,COT,RC,Regional Mixed-Use,WASHINGTON SQUARE F5A2
0157335000009,COT,BP,Transit-Oriented Development,
0157335000009,COT,BP,Transit-Oriented Development,
0157335000009,COT,BP,Transit-Oriented Development,
0157335000009,COT,BP,Transit-Oriented Development,HUFFY BUSINESS PARK
0157335000009,COT,BP,Transit-Oriented Development,HUFFY BUSINESS PARK
0157335000009,COT,BP,Transit-Oriented Development,THORNTON MUNI SERVICE CTR F2A3
0157335000009,COT,BP,Transit-Oriented Development,WASHINGTON CENTER F1A9 AVILLA
0157335000009,COT,ETD,Transit-Oriented Development,
0157335000009,COT,ETD,Transit-Oriented Development,
0157335000009,COT,ETD,Transit-Oriented Development,HUFFY BUSINESS PARK
0157335000009,COT,MF,Transit-Oriented Development,
0157335000009,COT,MF,Transit-Oriented Development,
0157335000009,COT,MF,Transit-Oriented Development,WASHINGTON CENTER F1A9 AVILLA
0157335001001,COT,BP,Employment Center,WASHINGTON TECHNOLOGY CENTER
0157335004003,COT,BP,Institutional,
0157335100001,COT,A,Transit-Oriented Development,
0157335100001,COT,EO,Transit-Oriented Development,
0157335100001,COT,ETD,Transit-Oriented Development,
0157335100001,COT,ETD,Transit-Oriented Development,EASTLAKE ESTATES SUBDIVISION
0157335101002,COT,SFD,Single-Family Neighborhoods,EASTLAKE SUBDIVISON RESUB
0157335101003,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101004,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101005,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101006,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101007,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101008,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101009,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101010,COT,ETD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101010,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101011,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101012,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101013,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101014,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101015,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101016,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101017,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101018,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101019,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101020,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101021,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101022,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101023,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101024,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101025,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101026,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101027,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101028,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101029,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101030,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101031,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101032,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101033,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101034,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101035,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101036,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101037,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101038,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101039,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101040,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101041,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101042,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101043,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101044,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101045,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101046,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101047,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101048,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101049,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101050,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101051,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101052,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101053,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101054,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101055,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101056,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101057,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101058,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101059,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101060,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101061,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101062,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101063,COT,ETD,"Parks, Trails, and Open Space",
0157335101063,COT,ETD,"Parks, Trails, and Open Space",EASTLAKE ESTATES SUBDIVISION
0157335101063,COT,SFD,"Parks, Trails, and Open Space",
0157335101063,COT,SFD,"Parks, Trails, and Open Space",EASTLAKE ESTATES SUBDIVISION
0157335101064,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335101065,COT,ETD,"Parks, Trails, and Open Space",EASTLAKE ESTATES SUBDIVISION
0157335101065,COT,SFD,"Parks, Trails, and Open Space",EASTLAKE ESTATES SUBDIVISION
0157335101065,COT,SFD,"Parks, Trails, and Open Space",EASTLAKE SUBDIVISON RESUB
0157335102001,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102003,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102005,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102006,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102007,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102011,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102012,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102013,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102014,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102015,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102019,COT,EO,Transit-Oriented Development,EASTLAKE
0157335102020,COT,ER,Transit-Oriented Development,
0157335102021,COT,EO,Transit-Oriented Development,EASTLAKE
0157335102024,COT,ER,Transit-Oriented Development,EASTLAKE
0157335102025,COT,ER,Transit-Oriented Development,
0157335103001,COT,ER,Transit-Oriented Development,
0157335103001,COT,ER,Transit-Oriented Development,EASTLAKE
0157335103002,COT,ER,Transit-Oriented Development,EASTLAKE
0157335103002,COT,ES,Transit-Oriented Development,
0157335103002,COT,ES,Transit-Oriented Development,EASTLAKE
0157335103008,COT,ES,Transit-Oriented Development,
0157335103008,COT,ES,Transit-Oriented Development,EASTLAKE
0157335103009,COT,EB,Transit-Oriented Development,
0157335103009,COT,EB,Transit-Oriented Development,EASTLAKE
0157335103010,COT,EB,Transit-Oriented Development,EASTLAKE
0157335103011,COT,EB,Transit-Oriented Development,EASTLAKE
0157335103012,COT,EB,Transit-Oriented Development,EASTLAKE
0157335103013,COT,EB,Transit-Oriented Development,EASTLAKE
0157335103014,COT,ER,Transit-Oriented Development,EASTLAKE
0157335103019,COT,ER,Transit-Oriented Development,EASTLAKE
0157335103020,COT,ES,Transit-Oriented Development,
0157335103020,COT,ES,Transit-Oriented Development,EASTLAKE
0157335103021,COT,ER,Transit-Oriented Development,
0157335103022,COT,ER,Transit-Oriented Development,EASTLAKE
0157335103023,COT,ES,Transit-Oriented Development,
0157335103023,COT,ES,Transit-Oriented Development,EASTLAKE
0157335103024,COT,ER,Transit-Oriented Development,EASTLAKE
0157335104008,COT,BP,Employment Center,HUFFY BUSINESS PARK
0157335104008,COT,BP,Transit-Oriented Development,
0157335104008,COT,BP,Transit-Oriented Development,HUFFY BUSINESS PARK
0157335104011,COT,ETD,"Parks, Trails, and Open Space",EASTLAKE GRAIN ELEVATOR
0157335104012,COT,BP,"Parks, Trails, and Open Space",EASTLAKE GRAIN ELEVATOR
0157335104012,COT,ETD,"Parks, Trails, and Open Space",EASTLAKE GRAIN ELEVATOR
0157335105001,COT,EB,Transit-Oriented Development,
0157335105001,COT,EB,Transit-Oriented Development,EASTLAKE
0157335105009,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105012,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105013,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105014,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105015,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105017,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105020,COT,EB,Transit-Oriented Development,EASTLAKE
0157335105021,COT,EB,Transit-Oriented Development,EASTLAKE
0157335105022,COT,EB,Transit-Oriented Development,EASTLAKE
0157335105024,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105028,COT,EO,Transit-Oriented Development,
0157335105028,COT,EO,Transit-Oriented Development,EASTLAKE
0157335105029,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105031,COT,EO,Transit-Oriented Development,VILLALVA SUBDIVISION
0157335105033,COT,EO,Transit-Oriented Development,CARLSON EASTLAKE SUBDIVISION
0157335105034,COT,EO,Transit-Oriented Development,CARLSON EASTLAKE SUBDIVISION
0157335105035,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105036,COT,EO,Transit-Oriented Development,EASTLAKE GIULIANO
0157335105037,COT,EO,Transit-Oriented Development,EASTLAKE BURROWES AMEND
0157335105038,COT,ER,Transit-Oriented Development,EASTLAKE
0157335105040,COT,EO,Transit-Oriented Development,
0157335105040,COT,EO,Transit-Oriented Development,EASTLAKE
0157335105041,COT,EO,Transit-Oriented Development,EASTLAKE SUB PLUNK AMD
0157335106003,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106006,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106007,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106008,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106009,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106014,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106022,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106023,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106024,COT,EO,Transit-Oriented Development,TOWN OF EASTLAKE
0157335106027,COT,ER,Transit-Oriented Development,EASTLAKE ADELEN AMD
0157335106028,COT,ER,Transit-Oriented Development,
0157335106030,COT,ER,Transit-Oriented Development,
0157335106032,COT,ER,Transit-Oriented Development,EASTLAKE SUB RAY AMD
0157335106033,COT,ER,Transit-Oriented Development,EASTLAKE
0157335106034,COT,EO,Transit-Oriented Development,EASTLAKE SUB F1 GIULIANO AMD
0157335106035,COT,EO,Transit-Oriented Development,EASTLAKE
0157335106035,COT,EO,Transit-Oriented Development,EASTLAKE SUB FLG 1 GIULIANO A2
0157335106036,COT,ER,Transit-Oriented Development,EASTLAKE SUB RAY AMD AMD1
0157335106037,COT,ER,Transit-Oriented Development,EASTLAKE SUB RAY AMD AMD1
0157335106038,COT,ER,Transit-Oriented Development,EASTLAKE SUB EDELEN A1
0157335107001,COT,SFA,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335107001,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335107013,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335107014,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335107018,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107019,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107020,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107021,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107022,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107023,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107024,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107025,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107026,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107027,COT,SFA,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335107027,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335107028,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335107029,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335108001,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335108002,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE FLG N0 2
0157335109002,COT,POS,"Parks, Trails, and Open Space",EASTLAKE VILLAGE FLG N0 2
0157335110003,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335110004,COT,SFD,Single-Family Neighborhoods,EASTLAKE VILLAGE F2 5TH REPLAT
0157335111001,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111002,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111003,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111004,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111005,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111006,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111007,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111008,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111009,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111010,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111011,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111012,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111013,COT,SFD,Single-Family Neighborhoods,
0157335111013,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111014,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111015,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111016,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111017,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111018,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111019,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111020,COT,SFD,Single-Family Neighborhoods,
0157335111020,COT,SFD,Single-Family Neighborhoods,
0157335111020,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
0157335111021,COT,SFD,Single-Family Neighborhoods,EASTLAKE ESTATES SUBDIVISION
